136,853,173,853,173,884,136,884,1.
137,696,192,696,192,852,137,852,Телевизор
157,585,198,585,198,692,157,692,должен
114,627,142,627,142,668,114,668,по
196,656,238,656,238,845,196,845,отсутствуют
211,345,256,345,256,653,211,653,электронагревательные
243,715,279,715,279,842,243,842,системы
250,562,289,562,289,708,250,708,отопления
284,847,319,847,319,879,284,879,2.
282,817,323,817,323,843,282,843,В
289,725,323,725,323,811,289,811,легко
296,572,334,572,334,722,296,722,доступном
304,489,344,489,344,566,304,566,месте
309,439,344,439,344,485,309,485,для
257,429,297,429,297,560,257,560,(водяного
312,292,347,292,347,434,312,434,включения,
331,655,372,655,372,843,331,843,отключения.
374,844,412,844,412,874,374,874,3.
377,758,415,758,415,844,377,844,Лица
386,554,421,554,421,756,386,756,производящие
424,649,464,649,464,840,424,840,инструкцией
434,610,460,610,460,646,434,646,по
432,422,469,422,469,606,432,606,эксплуатации,
472,627,506,627,506,835,472,835,изготовителем
477,601,503,601,503,623,477,623,к
478,444,508,444,508,600,478,600,телевизору.
513,836,548,836,548,867,513,867,4.
511,738,546,738,546,837,511,837,Перед
515,565,547,565,547,739,515,739,включением
521,427,550,427,550,562,521,562,телевизора
518,402,547,402,547,426,518,426,В
552,577,587,577,587,834,552,834,НЕОБХОДИМО:
598,810,630,810,630,863,598,863,4.1.
598,638,630,638,630,806,598,806,Произвести
594,500,632,500,632,633,594,633,наружный
642,806,676,806,676,864,642,864,4.2.
639,651,675,651,675,802,639,802,Проверить
637,434,669,434,669,647,637,647,электропроводку
629,298,665,298,665,428,629,428,телевизора
678,647,716,647,716,801,678,801,отсутствие
676,496,711,496,711,643,676,643,возможных
671,356,703,356,703,494,671,494,нарушений
717,596,756,596,756,797,717,797,(повреждений,
713,438,745,438,745,594,713,594,увлажнения,
800,796,845,796,845,858,800,858,4.3.
759,644,797,644,797,796,759,796,отсутствие
801,647,835,647,835,795,801,795,Осмотреть
837,617,872,617,872,792,837,792,посторонних
880,820,916,820,916,847,880,847,5.
863,564,912,564,912,818,863,818,ЗАПРЕЩАЕТСЯ:
923,794,961,794,961,852,923,852,5.1.
908,652,952,652,952,789,908,789,Оставлять
901,525,941,525,941,653,901,653,телевизор
1000,791,1037,791,1037,847,1000,847,5.2.
947,637,995,637,995,790,947,790,(отсутствие
981,616,1030,616,1030,789,981,789,Прикасаться,
1028,740,1064,740,1064,788,1028,788,без
1023,648,1060,648,1060,735,1023,735,снятия
1048,523,1084,523,1084,613,1048,613,ремонт
1042,504,1069,504,1069,520,1042,520,В
1026,355,1069,355,1069,503,1026,503,корабельных
1005,450,1048,450,1048,647,1005,647,электропитания.
970,469,1009,469,1009,613,970,613,переносить,
936,550,974,550,974,633,936,633,людей
936,528,964,528,964,548,936,548,В
920,376,963,376,963,526,920,526,###
1009,241,1048,241,1048,354,1009,354,условиях.
1072,790,1110,790,1110,840,1072,840,5.3.
1053,609,1103,609,1103,787,1053,787,Производить
1134,672,1173,672,1173,793,1134,793,Капитан
1124,621,1156,621,1156,666,1124,666,т/х
50,302,128,302,128,602,50,602,ИНСТРУКЦИЯ
116,398,167,398,167,623,116,623,использованию
141,242,184,242,184,395,141,395,телевизора
163,509,203,509,203,582,163,582,быть
174,354,216,354,216,506,174,506,установлен
190,338,218,338,218,358,190,358,В
190,242,227,242,227,333,190,333,местах,
199,185,225,185,225,241,199,241,где
229,216,271,216,271,343,229,343,приборы,
267,289,309,289,309,426,267,426,отопления,
271,173,313,173,313,283,271,283,батареи).
320,272,344,272,344,289,320,289,а
319,191,348,191,348,268,319,268,также
395,408,427,408,427,555,395,555,включение
397,307,428,307,428,410,397,410,должны
396,160,431,160,431,307,396,307,ознакомится
403,138,429,138,429,159,403,159,с
435,262,472,262,472,423,435,423,прилагаемой
441,157,472,157,472,264,441,264,заводом
517,250,550,250,550,404,517,404,электросеть
597,398,628,398,628,497,597,497,осмотр.
626,261,661,261,661,295,626,295,на
668,248,692,248,692,353,668,353,изоляции
666,222,690,222,690,245,666,245,и
697,283,736,283,736,437,697,437,загрязнений),
704,260,728,260,728,283,704,283,а
699,184,730,184,730,261,699,261,также
745,469,785,469,785,644,745,644,повреждений
742,314,774,314,774,473,742,473,штепсельных
734,216,768,216,768,317,734,317,розеток.
772,207,809,207,809,363,772,363,охлаждения
778,367,813,367,813,532,778,532,естественного
788,537,829,537,829,647,788,647,решетки
823,473,863,473,863,618,823,618,предметов.
879,367,921,367,921,522,879,522,включенным
878,328,910,328,910,375,878,375,без
866,206,912,206,912,326,866,326,присмотра
937,185,972,185,972,260,937,260,панель
940,251,983,251,983,346,940,346,заднюю
948,346,995,346,995,468,948,468,вскрывать
