689,506,765,506,765,557,689,557,ДЕТЕЙ
640,482,688,482,688,520,640,520,ДЛЯ
556,423,693,423,693,506,556,506,«РАЙОННАЯ
463,395,638,395,638,498,463,498,БИБЛИОТЕКА
676,268,690,268,690,287,676,287,А
666,256,677,256,677,275,666,275,1
656,259,664,259,664,271,656,271,###
487,141,517,141,517,169,487,169,ПЕР
520,154,656,154,656,262,520,262,Куйбышева
480,309,575,309,575,369,480,369,Луганской
578,362,654,362,654,413,578,413,Народной
657,406,737,406,737,460,657,460,Республики
638,382,719,382,719,436,638,436,учреждение
501,301,636,301,636,389,501,389,Государственное
