107,1145,292,1145,292,1178,107,1178,STRIZHKA_SHOP
336,1128,649,1128,649,1166,336,1166,СТРИЖКАШОП.РФ
734,1127,898,1127,898,1155,734,1155,STRIZHKASHOP
235,1092,280,1092,280,1120,235,1120,БЕЗ
279,1082,493,1082,493,1117,279,1117,ПРЕДВАРИТЕЛЬНОЙ
496,1082,584,1082,584,1110,496,1110,ЗАПИСИ
585,1083,604,1083,604,1108,585,1108,и
607,1078,737,1078,737,1107,607,1107,ВЫХОДНЫХ!
182,1036,312,1036,312,1075,182,1075,ЛЮБАЯ
314,1030,478,1030,478,1070,314,1070,СТРИЖКА
482,1028,586,1028,586,1064,482,1064,ВСЕГО
587,1028,649,1028,649,1062,587,1062,250
653,1016,787,1016,787,1061,653,1061,РУБЛЕЙ!
83,993,118,993,118,1010,83,1010,от
117,892,358,892,358,1013,117,1013,800
358,961,390,961,390,1005,358,1005,Р
422,974,555,974,555,1004,422,1004,МАСТЕРА
422,942,636,942,636,976,422,976,БУЗУПРЕЧНЫЕ
423,913,604,913,604,945,423,945,МАТЕРИАЛЫ,
423,880,740,880,740,915,423,915,ПРОФЕССИОНАЛЬНЫЕ
89,817,550,817,550,884,89,884,ХИМИЧЕСКАЯ
561,811,868,811,868,871,561,871,ЗАВИВКА
95,711,606,711,606,772,95,772,ОКРАШИВАНИЕ
608,681,635,681,635,699,608,699,от
825,715,857,715,857,759,825,759,Р
605,655,824,655,824,760,605,760,###
102,664,141,664,141,706,102,706,а
150,662,368,662,368,707,150,707,также,
106,568,496,568,496,620,106,620,ТОНИРУЮЩИЕ
503,567,690,567,690,610,503,610,МАСКИ
696,569,711,569,711,582,696,582,от
700,547,826,547,826,605,700,605,###
826,579,844,579,844,605,826,605,P
645,160,675,160,675,177,645,177,ЧИК
717,159,748,159,748,177,717,177,ЧИК
645,213,754,213,754,234,645,234,СТРИЖКА
668,233,731,233,731,251,668,251,SHOP
