781,749,1137,749,1137,792,781,792,Администрация
218,713,320,713,320,744,218,744,дни.
916,638,1135,638,1135,676,916,676,выходные
849,655,881,655,881,666,849,666,-
541,652,818,652,818,688,541,688,воскресенье
476,654,503,654,503,679,476,679,и
261,644,439,644,439,694,261,694,суббота
518,586,649,586,649,630,518,630,день),
214,584,499,584,499,632,214,632,санитарный
1123,544,1149,544,1149,549,1123,549,###
940,532,1097,532,1097,564,940,564,месяца
721,532,909,532,909,568,721,568,пятница
441,528,692,528,692,572,441,572,(последняя
292,529,411,529,411,568,292,568,19-00
209,540,263,540,263,572,209,572,ДО
1033,463,1149,463,1149,504,1033,504,11-00
989,475,1008,475,1008,502,989,502,с
940,485,965,485,965,494,940,494,###
725,481,919,481,919,515,725,515,пятницу
655,477,703,477,703,508,655,508,###
299,480,628,480,628,512,299,512,понедельника
253,480,277,480,277,510,253,510,с
705,416,907,416,907,456,705,456,рафику:
497,420,684,420,684,458,497,458,летнему
429,423,483,423,483,449,429,449,ПО
206,416,418,416,418,463,206,463,работает
884,349,1145,349,1145,388,884,388,библиотека
689,360,860,360,860,401,689,401,августа
621,353,661,353,661,392,621,392,31
537,363,591,363,591,391,537,391,по
386,364,512,364,512,392,386,392,июня
311,354,362,354,362,391,311,391,24
251,349,285,349,285,390,251,390,С
711,235,938,235,938,271,711,271,читатели!
416,233,697,233,697,272,416,272,Уважаемые
