800,700,831,700,831,914,800,914,Администрация
806,575,841,575,841,692,806,692,филиала
812,392,845,392,845,568,812,568,«Энергосеть
823,362,846,362,846,386,823,386,г.
818,223,845,223,845,356,818,356,Калтана»
733,163,767,163,767,219,733,219,ул.
717,243,765,243,765,474,717,474,Совхозный;
726,499,760,499,760,576,726,576,пер.
713,598,748,598,748,623,713,623,2
706,647,751,647,751,866,706,866,Совхозный;
747,770,787,770,787,954,747,954,Тургенева.
714,892,745,892,745,953,714,953,пер.
666,776,707,776,707,951,666,951,Пасечная;
676,687,711,687,711,761,676,761,пер.
672,466,716,466,716,670,672,670,Северный;
686,392,718,392,718,451,686,451,ул.
680,165,724,165,724,382,680,382,Совхозная;
627,911,663,911,663,951,627,951,19,
628,813,666,813,666,897,628,897,2-10;
638,749,667,749,667,804,638,804,ул.
630,527,674,527,674,738,630,738,Мичурина;
645,459,676,459,676,517,645,517,ул.
638,229,681,229,681,447,638,447,Некрасова;
650,166,684,166,684,219,650,219,ул.
595,906,625,906,625,953,595,953,ул.
588,702,628,702,628,887,588,887,Красенка;
602,629,631,629,631,685,602,685,ул.
594,442,634,442,634,610,594,610,Луговая;
605,363,637,363,637,421,605,421,пр.
598,233,641,233,641,345,598,345,Мира
602,164,636,164,636,215,602,215,11-
554,882,588,882,588,950,554,950,пер.
548,646,589,646,589,871,548,871,Карьерный;
562,580,595,580,595,635,562,635,ул.
554,265,594,265,594,565,554,565,Комсомольская
562,165,598,165,598,251,562,251,1-31;
509,773,547,773,547,949,509,949,Заводская;
518,713,549,713,549,764,518,764,ул.
512,526,546,526,546,703,512,703,Калинина
518,436,556,436,556,519,518,519,2-16;
527,374,556,374,556,428,527,428,ул.
518,163,559,163,559,366,518,366,Карьерная;
467,791,505,791,505,951,467,951,Жданова
471,619,510,619,510,788,471,788,1-83,2-84;
484,494,517,494,517,570,484,570,пер.
477,263,519,263,519,447,477,447,Жданова;
490,165,522,165,522,214,490,214,ул.
427,770,470,770,470,950,427,950,Базарная;
442,678,474,678,474,732,442,732,ул.
435,509,468,509,468,638,435,638,Гоголя
440,383,476,383,476,469,440,469,1-43,
438,255,476,255,476,345,438,345,2-20;
447,166,480,166,480,217,447,217,ул.
404,164,442,164,442,217,404,217,ул.
407,268,433,268,433,331,407,331,по:
362,161,393,161,393,333,362,333,плановое
405,380,435,380,435,681,405,681,электроэнергии
359,361,394,361,394,454,359,454,17-00
367,484,395,484,395,528,367,528,до
360,550,389,550,389,646,360,646,13-00
365,669,389,669,389,689,365,689,с
366,715,389,715,389,746,366,746,г.
397,726,428,726,428,949,397,949,отключение
350,768,390,768,390,946,350,946,08.07.2019
284,280,335,280,335,825,284,825,ОБЪЯВЛЕНИЕ
