156,852,261,852,261,891,156,891,Доска
269,856,493,856,493,889,269,889,УСТАНОВЛЕНА
516,855,544,855,544,888,516,888,II
551,860,680,860,680,889,551,889,ЯНВАРЯ
689,857,771,857,771,892,689,892,2003
775,865,866,865,866,893,775,893,ГОДА
309,788,750,788,750,839,309,839,ЗАХВАТЧИКОВ."
153,718,217,718,217,765,153,765,от
232,720,876,720,876,773,232,773,НЕМЕЦКО-ФАШИСТСКИХ
219,651,424,651,424,705,219,705,ГОРОДА
446,646,791,646,791,702,446,702,Пятигорска
189,587,222,587,222,631,189,631,В
239,585,397,585,397,632,239,632,ЧЕСТЬ
421,589,824,589,824,639,421,639,ОСВОБОЖДЕНИЯ
162,526,399,526,399,569,162,569,СОСТОЯЛСЯ
413,524,616,524,616,572,413,572,МИТИНГ
628,514,874,514,874,570,628,570,ЖИТЕЛЕЙ
728,472,853,472,853,509,728,509,ГОДА
590,462,718,462,718,508,590,508,1943
407,474,569,474,569,506,407,506,ЯНВАРЯ
358,465,395,465,395,507,358,507,II
164,459,340,459,340,517,164,517,"Здесь
