1004,608,1182,608,1182,669,1004,669,ДЕНЬ
635,597,995,597,995,659,635,659,ВЫХОДНОЙ
599,616,626,616,626,637,599,637,-
131,584,584,584,584,651,131,651,ВОСКРЕСЕНЬЕ
396,525,606,525,606,570,396,570,перерыв
614,527,646,527,646,563,614,563,c
655,522,913,522,913,573,655,573,12:30-13:30
963,454,1220,454,1220,503,963,503,9:00-18:00
961,379,1216,379,1216,430,961,430,9:00-18:00
959,301,1213,301,1213,356,959,356,9:00-18:00
953,237,1206,237,1206,288,953,288,9:00-18:00
958,165,1206,165,1206,216,958,216,9:00-18:00
951,94,1198,94,1198,144,951,144,9:00-18:00
908,99,945,99,945,140,908,140,c
915,176,940,176,940,208,915,208,C
919,245,951,245,951,280,919,280,c
920,314,950,314,950,353,920,353,С
920,387,953,387,953,420,920,420,c
919,463,952,463,952,499,919,499,с
709,457,907,457,907,502,709,502,граждан
713,381,907,381,907,426,713,426,граждан
705,308,905,308,905,352,705,352,граждан
711,237,904,237,904,285,711,285,граждан
711,171,901,171,901,213,711,213,граждан
713,101,899,101,899,146,713,146,граждан
562,99,704,99,704,140,562,140,приём
558,162,702,162,702,211,558,211,приём
557,230,702,230,702,276,557,276,приём
558,306,696,306,696,348,558,348,приём
559,375,699,375,699,419,559,419,приём
547,448,697,448,697,494,547,494,приём
521,459,540,459,540,476,521,476,-
523,387,550,387,550,414,523,414,-
518,308,547,308,547,334,518,334,-
523,246,546,246,546,266,523,266,-
519,172,551,172,551,192,519,192,-
525,108,551,108,551,128,525,128,-
104,432,350,432,350,491,104,491,СУББОТА
106,354,357,354,357,415,106,415,ПЯТНИЦА
109,282,350,282,350,340,109,340,ЧЕТВЕРГ
115,220,299,220,299,271,115,271,СРЕДА
119,141,365,141,365,204,119,204,ВТОРНИК
128,76,505,76,505,133,128,133,ПОНЕДЕЛЬНИК
403,8,615,8,615,79,403,79,Приём
629,30,917,30,917,85,629,85,граждан:
259,700,464,700,464,717,259,717,###
93,692,250,692,250,717,93,717,###
