376,1002,646,1002,646,1042,376,1042,zolpodkova74.ru
396,966,637,966,637,1000,396,1000,круглосуточно
372,920,660,920,660,951,372,951,+7(351)265-64-23
617,880,650,880,650,912,617,912,д.
654,876,695,876,695,907,654,907,12
388,878,609,878,609,910,388,910,Энтузиастов,
335,881,383,881,383,912,335,912,ул.
370,804,657,804,657,838,370,838,+7(351)233-01-20
528,765,664,765,664,794,528,794,пирогов
368,767,522,767,522,795,368,795,доставка
515,722,608,722,608,751,515,751,гриль
427,719,507,719,507,747,427,747,МЯСО
576,677,715,677,715,709,576,709,выпечка
547,678,569,678,569,701,547,701,И
462,671,540,671,540,701,462,701,хлеб
322,672,455,672,455,707,322,707,горячий
564,633,616,633,616,666,564,666,еда
423,634,552,634,552,666,423,666,вкусная
504,593,664,593,664,624,504,624,продукты
376,589,496,589,496,619,376,619,свежие
627,496,900,496,900,549,627,549,ПОДКОВА
344,477,600,477,600,537,344,537,Золотая
347,445,900,445,900,483,347,483,СУПЕРМАРКЕТ
272,473,320,473,320,557,272,557,качества
175,524,271,524,271,568,175,568,Гарантия
128,487,233,487,233,523,128,523,100%
364,772,372,772,372,785,364,785,###
416,728,426,728,426,737,416,737,###
310,686,320,686,320,698,310,698,•
413,639,421,639,421,653,413,653,•
367,599,376,599,376,607,367,607,###
