265,588,324,588,324,765,265,765,15/07/2019
260,378,321,378,321,577,260,577,15/07/2020
596,664,620,664,620,699,596,699,R
629,660,827,660,827,718,629,718,###
613,516,1067,516,1067,685,613,685,Altero
475,372,509,372,509,506,475,506,PREMIUM
503,381,532,381,532,498,503,498,QUALITY
1100,451,1112,451,1112,462,1100,462,с
1095,379,1112,379,1112,450,1095,450,добавлением
1066,443,1083,443,1083,494,1066,494,масло
1078,377,1102,377,1102,491,1078,491,подсолнечное
1106,375,1134,375,1134,492,1106,492,оливкового
1046,408,1062,408,1062,433,1046,433,е
1035,382,1053,382,1053,400,1035,400,f
