303,1199,460,1199,460,1231,303,1231,насыщенность
462,1197,558,1197,558,1223,462,1223,текстуры
361,1168,381,1168,381,1197,361,1197,1
391,1170,417,1170,417,1199,391,1199,2
421,1166,446,1166,446,1200,421,1200,3
456,1163,473,1163,473,1197,456,1197,4
480,1161,502,1161,502,1196,480,1196,5
314,1124,447,1124,447,1154,314,1154,устраняет
447,1125,554,1125,554,1154,447,1154,сухость
308,1097,415,1097,415,1126,308,1126,активно
420,1095,562,1095,562,1123,420,1123,увлажняет
259,1024,603,1024,603,1084,259,1084,УВЛАЖНЯЮЩИЙ
332,995,412,995,412,1031,332,1031,КРЕМ
414,990,471,990,471,1031,414,1031,ДЛЯ
467,991,522,991,522,1029,467,1029,РУК
468,848,551,848,551,869,468,869,гиалурон
465,826,527,826,527,848,465,848,масло
526,823,589,823,589,847,526,847,оливы
450,797,580,797,580,824,450,824,ELIXIR
444,758,517,758,517,798,444,798,Silk
520,751,581,751,581,801,520,801,Oil
356,434,370,434,370,454,356,454,в
369,431,420,431,420,459,369,459,уходе
419,430,441,430,441,460,419,460,за
438,431,505,431,505,459,438,459,руками
376,408,483,408,483,433,376,433,ЭКСПЕРТ
248,247,613,247,613,338,248,338,Бархатные
322,339,537,339,537,405,322,405,ручки
357,76,458,76,458,105,357,105,010318
475,82,494,82,494,105,475,105,А
