164,1155,210,1155,210,1205,164,1205,8
159,1083,207,1083,207,1136,159,1136,8
231,1083,423,1083,423,1146,231,1146,(926)
234,1155,425,1155,425,1216,234,1216,(499)
446,1155,818,1155,818,1216,446,1216,390-44-45
447,1085,817,1085,817,1144,447,1144,634-00-01
172,1023,521,1023,521,1057,172,1057,ВОСКРЕСЕНЬЕ
257,977,323,977,323,1011,257,1011,СБ
337,992,354,992,354,1004,337,1004,-
365,987,392,987,392,1011,365,1011,с
298,946,316,946,316,957,298,957,###
402,939,428,939,428,966,402,966,с
405,979,522,979,522,1013,405,1013,10:00
533,988,593,988,593,1019,533,1019,до
609,980,726,980,726,1015,609,1015,16:00
444,930,560,930,560,967,444,967,10:00
572,942,632,942,632,973,572,973,ДО
645,935,766,935,766,968,645,968,20:00
496,865,701,865,701,904,496,904,РАБОТЫ:
308,865,480,865,480,900,308,900,РЕЖИМ
143,791,364,791,364,820,143,820,КАТЕГОРИЯ
374,764,432,764,432,820,374,820,А
529,793,748,793,748,825,529,825,КАТЕГОРИЯ
764,768,814,768,814,825,764,825,В
146,509,397,509,397,566,146,566,граждан
711,498,846,498,846,554,711,554,СНГ
137,382,279,382,279,464,137,464,НА
127,248,861,248,861,346,127,346,ПРИГЛАШАЕМ
680,157,767,157,767,197,680,197,RUS
704,74,811,74,811,143,704,143,№1
134,87,639,87,639,185,134,185,АВТОШКОЛА
325,927,387,927,387,967,325,967,ПТ
533,1020,816,1020,816,1060,533,1060,ВЫХОДНОЙ
416,495,632,495,632,559,416,559,России
647,512,693,512,693,556,647,556,И
304,382,860,382,860,471,304,471,ОБУЧЕНИЕ
