744,324,837,324,837,714,744,714,CENTEK
834,366,878,366,878,505,834,505,BLACK
845,518,883,518,883,707,845,707,СТ-0081
930,540,966,540,966,692,930,692,КОРПУС
926,476,961,476,961,535,926,535,из
952,340,1005,340,1005,678,952,678,НЕРЖАВЕЮЩЕЙ
1008,511,1045,511,1045,651,1008,651,СТАЛИ
1131,591,1278,591,1278,729,1131,729,3
1283,565,1315,565,1315,741,1283,741,СПОСОБА
1314,575,1347,575,1347,727,1314,727,ПОДАЧИ
1346,593,1378,593,1378,708,1346,708,воды
1411,285,1454,285,1454,416,1411,416,ОБЪЕМ
1369,280,1419,280,1419,415,1369,415,4.0л
