1319,573,1513,573,1513,622,1319,622,ЖЭС-76
973,579,1309,579,1309,629,973,629,Администрация
462,497,630,497,630,533,462,533,недели.
368,500,447,500,447,537,368,537,две
300,497,358,497,358,536,300,536,на
301,428,405,428,405,466,301,466,года
418,419,549,419,549,472,418,472,будет
559,423,807,423,807,462,559,462,отключено
814,422,985,422,985,469,814,469,горячее
996,418,1325,418,1325,461,996,461,водоснабжение
1338,426,1501,426,1501,475,1338,475,сроком
1190,350,1301,350,1301,400,1190,400,2019
1010,356,1181,356,1181,401,1010,401,августа
944,341,998,341,998,398,944,398,05
903,351,938,351,938,393,903,393,c
300,353,895,353,895,403,300,403,«Минсккоммунтеплосеть»
1299,281,1380,281,1380,329,1299,329,УП
1057,289,1275,289,1275,335,1057,335,условиях,
889,294,1048,294,1048,326,889,326,ЗИМНИХ
849,293,882,293,882,327,849,327,В
655,292,686,292,686,326,655,326,К
694,278,841,278,841,336,694,336,работе
467,280,645,280,645,327,467,327,Минска
294,291,453,291,453,335,294,335,города
296,206,565,206,565,263,296,263,Уважаемые
573,222,755,222,755,261,573,261,жильцы
764,224,842,224,842,262,764,262,для
852,224,1106,224,1106,263,852,263,подготовки
1116,220,1329,220,1329,260,1116,260,тепловых
1334,218,1460,218,1460,257,1334,257,сетей
