730,772,959,772,959,815,730,815,Температура
477,776,621,776,621,816,477,816,Отжим
1263,803,1332,803,1332,821,1263,821,DIAGNO
1286,785,1330,785,1330,800,1286,800,SMA
850,601,960,601,960,632,850,632,Холодн.
854,554,884,554,884,580,854,580,30
855,504,888,504,888,532,855,532,40
859,455,892,455,892,484,859,484,60
861,406,925,406,925,435,861,435,95°C
583,604,667,604,667,630,583,630,слива
523,599,576,599,576,628,523,628,Без
586,556,694,556,694,580,586,580,отжима
524,549,577,549,577,578,524,578,Без
524,501,581,501,581,528,524,528,400
526,450,580,450,580,477,526,477,800
526,399,598,399,598,424,526,424,1000
1126,509,1220,509,1220,529,1126,529,складок
1082,501,1122,501,1122,528,1082,528,Без
1086,376,1243,376,1243,408,1086,408,Интенсивная
181,485,283,485,283,517,181,517,Предв.
118,344,338,344,338,385,118,385,Суперполоскание
600,292,694,292,694,327,600,327,Интеллект
722,296,816,296,816,334,722,334,Стирка
841,303,932,303,932,336,841,336,Полоск.
957,306,1046,306,1046,340,957,340,Отжим
1087,217,1168,217,1168,251,1087,251,###
1173,227,1270,227,1270,255,1173,255,###
425,61,514,61,514,98,425,98,Нажать
522,77,534,77,534,95,522,95,и
541,75,685,75,685,111,541,111,удерживать
692,79,706,79,706,110,692,110,3
711,88,753,88,753,111,711,111,сек.
763,92,791,92,791,114,763,114,ДО
796,96,962,96,962,127,796,127,переключения
968,107,994,107,994,127,968,127,на
1001,105,1098,105,1098,135,1001,135,функцию
1113,108,1207,108,1207,142,1113,142,"Очистка
1216,116,1323,116,1323,151,1216,151,барабана"
