291,1074,790,1074,790,1132,291,1132,ТЕРРАФИЛОВ
362,963,711,963,711,1070,362,1070,Приход
187,153,496,153,496,278,187,278,ДОКТОР
537,151,692,151,692,271,537,271,КТО
646,696,713,696,713,731,646,731,POLICE
762,736,803,736,803,760,762,760,BOX
722,729,750,729,750,743,722,743,CALL
720,719,760,719,760,740,720,740,PUBLIC
384,1159,520,1159,520,1206,384,1206,МАЙКЛ
535,1166,694,1166,694,1206,535,1206,МУРКОК
235,1239,260,1239,260,1258,235,1258,«Я
263,1244,275,1244,275,1258,263,1258,в
277,1243,391,1243,391,1258,277,1258,неоплатном
393,1242,448,1242,448,1259,393,1259,долгу
451,1240,509,1240,509,1259,451,1259,перед
512,1235,601,1235,601,1256,512,1256,Майклом
604,1235,719,1235,719,1257,604,1257,Муркоком».
722,1235,765,1235,765,1256,722,1256,нил
767,1234,847,1234,847,1256,767,1256,ГЕЙМАН
738,128,783,128,783,284,738,284,Д
785,129,839,129,839,286,785,286,К
