458,1142,558,1142,558,1164,458,1164,MEYERTEC
296,1146,456,1146,456,1169,296,1169,ОБОРУДОВАНИЕ
60,1150,287,1150,287,1173,60,1173,ЭЛЕКТРОТЕХНИЧЕСКОЕ
871,1094,997,1094,997,1117,871,1117,ОБЕСПЕЧЕНИЕ
724,1095,864,1095,864,1120,724,1120,ПРОГРАММНОЕ
652,1103,719,1103,719,1122,652,1122,связи.
524,1100,645,1100,645,1127,524,1127,УСТРОЙСТВА
384,1103,508,1103,508,1128,384,1128,УСТРОЙСТВА
181,1106,379,1106,379,1133,181,1133,КОММУТАЦИОННЫЕ
161,1115,176,1115,176,1131,161,1131,И
60,1113,156,1113,156,1133,60,1133,СИЛОВЫЕ
832,1062,917,1062,917,1084,832,1084,ДАТЧИКИ
698,1062,819,1062,819,1083,698,1083,УСТРОЙСТВА
490,1064,689,1064,689,1088,490,1088,ПРОГРАММИРУЕМЫЕ
381,1069,474,1069,474,1090,381,1090,ПРИБОРЫ
64,1069,375,1069,375,1095,64,1095,КОНТРОЛЬНО-ИЗМЕРИТЕЛЬНЫЕ
776,105,852,105,852,118,776,118,АВТОМАТИЗАЦИЯ
752,103,772,103,772,113,752,113,###
673,103,747,103,747,111,673,111,ОБОРУДОВАНИЕ
668,60,852,60,852,106,668,106,ОВЕН
446,62,575,62,575,103,446,103,2019
158,55,425,55,425,97,158,97,КАТАЛОГ
