160,450,194,450,194,473,160,473,2-й
197,454,303,454,303,486,197,486,Балтийский
305,469,349,469,349,491,305,491,пер.,
350,475,383,475,383,492,350,492,###
564,497,577,497,577,515,564,515,6
577,499,614,499,614,517,577,517,min
714,516,728,516,728,533,714,533,9
728,517,763,517,763,537,728,537,min
779,525,808,525,808,545,779,545,1-й
809,529,926,529,926,560,809,560,Амбулаторный
927,547,955,547,955,566,927,566,пр.,
956,550,971,550,971,567,956,567,д.
972,550,987,550,987,569,972,569,8,
987,554,1018,554,1018,573,987,573,стр.
1020,558,1033,558,1033,573,1020,573,2
484,442,559,442,559,473,484,473,Quality
375,430,479,430,479,462,375,462,Education
339,423,371,423,371,446,339,446,for
262,418,335,418,335,443,262,443,Center
169,405,258,405,258,432,169,432,Moscow
380,408,550,408,550,447,380,447,образования
262,394,379,394,379,424,262,424,качества
174,384,256,384,256,416,174,416,центр
361,381,517,381,517,419,361,419,Московский
252,367,355,367,355,400,252,400,Москвы
230,367,249,367,249,387,230,387,г.
177,356,227,356,227,384,177,384,ГАУ
776,501,814,501,814,522,776,522,and
814,506,922,506,922,541,814,541,Technology
941,502,982,502,982,524,941,524,Arts
917,500,940,500,940,519,917,519,of
850,489,916,489,916,518,850,518,College
772,479,848,479,848,508,772,508,Theatre
921,477,1018,477,1018,511,921,511,колледж
773,458,919,458,919,497,773,497,технический
1114,480,1147,480,1147,510,1114,510,###
921,454,1101,454,1101,495,921,495,художественно-
767,428,920,428,920,473,767,473,Театральный
664,249,695,249,695,306,664,306,i
610,261,635,261,635,316,610,316,i
