46,1223,70,1223,70,1244,46,1244,А
105,1221,126,1221,126,1242,105,1242,А
162,1220,180,1220,180,1238,162,1238,V
220,1218,237,1218,237,1238,220,1238,v
378,1217,420,1217,420,1238,378,1238,hFE
35,1115,264,1115,264,1190,35,1190,MY61
589,1131,824,1131,824,1180,589,1180,3115702741
599,955,670,955,670,1003,599,1003,МАРКА
541,958,593,958,593,1077,541,1077,НАРОДНАЯ
435,888,476,888,476,910,435,910,iEK
618,855,645,855,645,865,618,865,600V
646,857,655,857,655,864,646,864,###
626,866,649,866,649,876,626,876,MAX
580,807,614,807,614,820,580,820,СОМ
459,871,479,871,479,879,459,879,###
480,870,500,870,500,878,480,878,###
504,871,522,871,522,878,504,878,###
471,863,484,863,484,870,471,870,###
486,863,508,863,508,870,486,870,###
489,855,506,855,506,862,489,862,###
538,863,561,863,561,870,538,870,###
562,854,580,854,580,861,562,861,###
562,862,585,862,585,870,562,870,###
484,835,489,835,489,845,484,845,###
559,834,563,834,563,845,559,845,###
632,833,638,833,638,843,632,843,###
641,741,652,741,652,759,641,759,V
653,749,667,749,667,756,653,756,###
488,759,500,759,500,777,488,777,F
429,719,441,719,441,736,429,736,А
440,723,452,723,452,731,440,731,###
509,748,531,748,531,759,509,759,200
532,750,549,750,549,760,532,760,20
551,753,564,753,564,764,551,764,2л
569,757,591,757,591,769,569,769,hFE
593,745,606,745,606,759,593,759,С
614,731,622,731,622,742,614,742,2
629,719,642,719,642,729,629,729,20
494,736,507,736,507,746,494,746,2
475,726,493,726,493,736,475,736,20
456,702,476,702,476,713,456,713,20m
442,689,466,689,466,699,442,699,200m
641,700,659,700,659,710,641,710,200
651,683,669,683,669,693,651,693,###
653,664,670,664,670,675,653,675,600
653,647,670,647,670,657,653,657,200
450,671,462,671,462,682,450,682,###
448,653,460,653,460,662,448,662,10
438,635,462,635,462,645,438,645,###
447,616,467,616,467,627,447,627,20m
462,600,475,600,475,610,462,610,2m
433,594,445,594,445,612,433,612,А
444,599,454,599,454,607,444,607,###
651,627,662,627,662,639,651,639,20
662,622,673,622,673,639,662,639,V
673,628,683,628,683,635,673,635,###
644,610,652,610,652,621,644,621,2
635,594,661,594,661,604,635,604,200m
624,579,640,579,640,589,624,589,20k
641,568,658,568,658,581,641,581,Hz
606,563,630,563,630,573,606,573,200M
584,556,603,556,603,566,584,566,###
475,584,487,584,487,593,475,593,###
472,574,486,574,486,583,472,583,###
488,568,505,568,505,578,488,578,200
507,560,519,560,519,570,507,570,2%
523,556,540,556,540,564,523,564,20k
541,552,562,552,562,562,541,562,200k
566,552,582,552,582,562,566,562,2М
495,504,516,504,516,515,495,515,###
495,517,518,517,518,528,495,528,###
443,359,464,359,464,377,443,377,HV
491,347,648,347,648,457,491,457,220
376,202,581,202,581,238,376,238,мультиметр
591,189,768,189,768,227,591,227,цифровой
377,228,671,228,671,271,377,271,PROFESSIONAL
416,110,590,110,590,181,416,181,1585=
82,1012,141,1012,141,1029,82,1029,ЧЕХОЛ
63,987,162,987,162,1010,63,1010,ЗАЩИТНЫЙ
87,844,154,844,154,858,87,858,КАЧЕСТВА
60,829,103,829,103,847,60,847,ЩУПЫ
105,827,177,827,177,843,105,843,высокого
72,694,85,694,85,708,72,708,B
87,689,180,689,180,707,87,707,КОМПЛЕКТЕ
93,674,162,674,162,691,93,691,БАТАРЕЯ
90,616,120,616,120,648,90,648,+
91,545,176,545,176,560,91,560,ВЫКЛЮЧЕНИЕ
80,533,188,533,188,548,80,548,АВТОМАТИЧЕСКОЕ
104,409,178,409,178,427,104,427,ФУНКЦИЙ
124,398,157,398,157,413,124,413,MAX
93,122,271,122,271,210,93,210,IEK
