280,764,329,764,329,805,280,805,DC
332,762,392,762,392,806,332,806,14V
986,763,1063,763,1063,817,986,817,RGB
1067,755,1105,755,1105,806,1067,806,IN
1085,585,1155,585,1155,629,1085,629,AP02
982,596,1073,596,1073,620,982,620,Версия:
892,594,981,594,981,625,892,625,Versiya/
719,544,945,544,945,579,719,579,02KZH9YJ701361W
565,548,640,548,640,577,565,577,номер:
449,548,562,548,562,576,449,576,Серийный
370,546,445,546,445,576,370,576,nomeri/
302,547,369,547,369,576,302,576,Seriya
882,409,991,409,991,525,882,525,EAC
771,490,873,490,873,525,771,525,2017.07
600,496,768,496,768,525,600,525,изготовления:
544,496,603,496,603,529,544,529,Дата
477,500,540,500,540,524,477,524,sana/
351,500,476,500,476,527,351,527,chiqarilgan
279,500,351,500,351,530,279,530,Ishlab
572,463,746,463,746,490,572,490,CHIQARILGAN
480,467,573,467,573,492,480,492,ISHLAB
287,467,480,467,480,490,287,490,O'ZBEKISTONDA
711,434,829,434,829,461,711,461,150-99-88;
607,434,708,434,708,464,607,464,(+99871)
562,435,612,435,612,461,562,461,###
529,438,563,438,563,465,529,465,uy
505,437,530,437,530,462,505,462,3
408,438,508,438,508,465,408,465,ko'chasi,
277,437,407,437,407,462,277,462,Mustaqillik
741,405,828,405,828,429,741,429,tumani,
661,406,739,406,739,428,661,428,Zomin
575,408,665,408,665,429,575,429,viloyati,
499,409,572,409,572,436,499,436,Jizzax
418,407,497,407,497,438,418,438,Manzil:
344,408,413,408,413,438,344,438,MChJ,
285,408,342,408,342,439,285,439,"ТЕ"
612,378,760,378,760,404,612,404,kompaniyasi
470,376,610,376,610,403,470,403,Aksiyadorlik
282,380,468,380,468,407,282,407,"O'zeltexsanoat"
933,341,969,341,969,366,933,366,ток
802,344,930,344,930,368,802,368,Постоянный
1000,342,1046,342,1046,366,1000,366,14B
1115,332,1187,332,1187,365,1115,365,1.78А
744,340,799,340,799,365,744,365,oqim/
676,338,743,338,743,366,676,366,Doimiy
573,343,676,343,676,369,573,369,питания:
459,344,570,344,570,370,459,370,Источник
368,346,455,346,455,369,368,369,manbai/
282,344,368,344,368,374,282,374,Quvvat
783,307,809,307,809,334,783,334,III
698,310,781,310,781,335,698,335,класса
519,309,694,309,694,334,519,334,Оборудование
490,311,520,311,520,337,490,337,III/
434,314,487,314,487,339,434,339,sinfi
349,314,435,314,435,344,349,344,Uskuna
312,315,348,315,348,341,312,341,20/
279,315,307,315,307,340,279,340,IP
584,277,790,277,790,304,584,304,LS22D300NYCUZ
445,283,539,283,539,309,445,309,модели:
402,281,446,281,446,314,402,314,Код
348,280,400,280,400,312,348,312,kodi/
282,281,345,281,345,315,282,315,Model
701,233,814,233,814,259,701,259,S22D300
593,232,694,232,694,264,593,264,Модель:
512,235,590,235,590,263,512,263,Model/
648,199,787,199,787,227,648,227,MONITOR
551,196,627,196,627,230,551,230,LED
298,204,471,204,471,241,298,241,SAMSUNG
