331,1246,483,1246,483,1284,331,1284,Хищные
502,1252,599,1252,599,1284,502,1284,вещи
616,1253,698,1253,698,1281,616,1281,века
329,1189,464,1189,464,1232,329,1232,Трудно
479,1190,569,1190,569,1228,479,1228,быть
586,1189,692,1189,692,1225,586,1225,богом
340,1131,501,1131,501,1171,340,1171,Попытка
514,1142,537,1142,537,1171,514,1171,к
550,1136,684,1136,684,1173,550,1173,бегству
400,215,606,215,606,259,400,259,Борис
173,226,833,226,833,389,173,389,Стругацкий
395,8,604,8,604,49,395,49,Аркадий
176,19,828,19,828,178,176,178,Стругацкий
