602,781,685,781,685,805,602,805,одежда
602,762,696,762,696,787,602,787,Детская
535,782,582,782,582,810,535,810,40°
677,731,723,731,723,758,677,758,60°
676,697,693,697,693,717,676,717,B
445,782,518,782,518,804,445,804,Спорт
725,683,769,683,769,713,725,713,40°
769,687,823,687,823,708,769,708,Микс
278,721,369,721,369,745,278,745,Шторы
386,712,405,712,405,730,386,730,C
253,662,306,662,306,692,253,692,30°
851,587,929,587,929,606,851,606,стирка
828,569,921,569,921,591,828,591,Быстрая
51,561,102,561,102,591,51,591,550
793,498,841,498,841,526,793,526,30°
273,480,293,480,293,503,273,503,D
789,429,835,429,835,458,789,458,40°
836,433,956,433,956,456,836,456,Эко-стирка
211,424,263,424,263,452,211,452,30°
765,364,810,364,810,393,765,393,40°
1,367,51,367,51,398,1,398,400
156,295,309,295,309,317,156,317,Полоскание
720,308,770,308,770,334,720,334,60°
672,261,718,261,718,289,672,289,60°
848,282,923,282,923,302,848,302,стирка
725,261,917,261,917,286,725,286,Предварительная
573,264,594,264,594,286,573,286,А
600,230,648,230,648,258,600,258,90°
283,231,386,231,386,253,283,253,Отжим
412,196,474,196,474,218,412,218,Слив
598,79,621,79,621,101,598,101,D
324,75,348,75,348,102,324,102,B
645,73,768,73,768,106,645,106,Шерсть
372,73,558,73,558,98,372,98,Синтетика
592,43,615,43,615,64,592,64,c
636,41,820,41,820,69,636,69,Деликатная
826,49,928,49,928,76,826,76,стирка
369,38,486,38,486,63,369,63,Хлопок
319,41,350,41,350,64,319,64,А
